timestamp,action,position,velocity
1727836135.9144974,-127686064000000.0,-0.51184726,0.0
1727836136.2086692,-132575750000000.0,-0.51343536,-0.0015881183
1727836136.5166686,-130185640000000.0,-0.5165997,-0.0031643321
1727836136.823761,-133003276000000.0,-0.5213165,-0.004716821
1727836137.1288834,-132648295000000.0,-0.52755046,-0.0062339376
1727836137.4775567,-118394450000000.0,-0.5352548,-0.007704301
1727836137.7966685,-129741450000000.0,-0.54437166,-0.009116898
1727836138.1166067,-129797140000000.0,-0.5548329,-0.010461203
1727836138.4156234,-129735010000000.0,-0.56656015,-0.011727289
1727836138.7195272,-126883720000000.0,-0.5794661,-0.01290597
1727836139.3898823,-108981090000000.0,-0.593455,-0.013988924
1727836139.7194955,-123488490000000.0,-0.6084238,-0.014968829
1727836140.0259635,-140276900000000.0,-0.6242633,-0.015839485
1727836140.338567,-151270200000000.0,-0.6408592,-0.016595924
1727836140.6652458,-145880910000000.0,-0.6580937,-0.017234499
1727836140.9977112,-149006300000000.0,-0.67584664,-0.017752934
1727836141.3114817,-140307800000000.0,-0.693997,-0.018150365
1727836141.6227462,-113975930000000.0,-0.71242434,-0.018427316
1727836141.9298902,-139776390000000.0,-0.73101,-0.01858566
1727836142.2419927,-145881990000000.0,-0.74963856,-0.01862853
1727836142.5528855,-133064710000000.0,-0.7681988,-0.018560207
1727836142.858005,-137056460000000.0,-0.78658473,-0.018385965
1727836143.1683457,-132827635000000.0,-0.8046967,-0.018111916
1727836143.479783,-137609544000000.0,-0.8224415,-0.017744822
1727836143.7854817,-126494830000000.0,-0.8397334,-0.017291913
1727836144.0804892,-135827650000000.0,-0.8564941,-0.016760698
1727836144.375987,-131000180000000.0,-0.87265295,-0.016158797
1727836144.6725879,-118501280000000.0,-0.8881467,-0.015493778
1727836144.9716742,-125541005000000.0,-0.9029197,-0.014773012
1727836145.2627752,-137617866000000.0,-0.9169233,-0.01400356
1727836145.555317,-134952360000000.0,-0.93011534,-0.01319207
1727836145.8389559,-126562160000000.0,-0.94246006,-0.012344709
1727836146.127627,-159913090000000.0,-0.95392716,-0.0114671085
1727836146.4070225,-130925690000000.0,-0.9644915,-0.010564339
1727836146.7506266,-147594740000000.0,-0.97413236,-0.009640899
1727836147.0338032,-136604480000000.0,-0.9828331,-0.008700717
1727836147.3248086,-137157410000000.0,-0.99058026,-0.007747179
1727836147.6028779,-138332270000000.0,-0.9973634,-0.0067831543
1727836147.8875978,-116928300000000.0,-1.0031744,-0.005811041
1727836148.1720314,-127084720000000.0,-1.0080073,-0.0048328126
1727836148.4668863,-120734610000000.0,-1.0118574,-0.0038500712
1727836148.7558062,-132869060000000.0,-1.0147215,-0.0028641084
1727836149.0450618,-117276870000000.0,-1.0165975,-0.0018759643
1727836149.3505728,-112929440000000.0,-1.017484,-0.00088649103
1727836149.641936,-121171245000000.0,-1.0173804,0.00010358294
1727836149.9233413,-146355730000000.0,-1.0162867,0.0010935876
1727836150.2015553,-120219910000000.0,-1.0142039,0.0020828461
1727836150.4821224,-147708870000000.0,-1.0111333,0.0030706096
1727836150.7716644,-115470620000000.0,-1.0070773,0.004055992
1727836151.0598907,-136078540000000.0,-1.0020394,0.005037905
1727836151.36114,-126403380000000.0,-0.9960244,0.0060149985
1727836151.6428413,-143996610000000.0,-0.9890388,0.006985596
1727836151.9319582,-127673910000000.0,-0.9810912,0.00794764
1727836152.2148318,-123034800000000.0,-0.9721926,0.008898637
1727836152.4909892,-133774150000000.0,-0.962357,0.009835614
1727836152.7834039,-140787640000000.0,-0.9516019,0.010755073
1727836153.074972,-157633390000000.0,-0.939949,0.011652968
1727836153.3653445,-137961060000000.0,-0.9274243,0.01252468
1727836153.6761642,-126873960000000.0,-0.9140593,0.013365021
1727836153.9600024,-115955470000000.0,-0.899891,0.014168243
1727836154.2611406,-133148840000000.0,-0.8849629,0.014928074
1727836154.5657802,-115445190000000.0,-0.86932516,0.015637772
1727836154.886533,-135210280000000.0,-0.853035,0.016290205
1727836155.1853268,-157809160000000.0,-0.836157,0.016877946
1727836155.4932876,-103125990000000.0,-0.8187636,0.017393406
1727836155.7980747,-131648770000000.0,-0.8009346,0.017828977
1727836156.1024764,-112679360000000.0,-0.7827574,0.018177189
1727836156.3856473,-144184590000000.0,-0.7643265,0.018430896
1727836156.6888452,-147377500000000.0,-0.74574304,0.018583458
1727836156.974756,-139990500000000.0,-0.72711414,0.018628923
1727836157.2751696,-133342090000000.0,-0.70855194,0.01856221
1727836157.5624104,-127697305000000.0,-0.6901727,0.018379271
1727836157.8867476,-117772870000000.0,-0.6720955,0.018077224
1727836158.1897252,-149488750000000.0,-0.654441,0.017654475
